"uniprotkb_canonical_ac","status","gene_name","reviewed_isoforms","unreviewed_isoforms"
"E0CXC6-1","unreviewed","4930558K02Rik","","E0CXC6-1"
"Q7TQR3-1","unreviewed","Olfr1463","","Q7TQR3-1"
"Q7TQR2-1","unreviewed","Olfr1465","","Q7TQR2-1"
"Q9WV27-1","reviewed","Atp1a4","Q9WV27-1",""
"Q8R460-1","reviewed","Il36g","Q8R460-1","Q3U0P4-1"
"Q5UAK0-3","reviewed","Mier1","Q5UAK0-1",""
"Q5UAK0-3","reviewed","Mier1","Q5UAK0-2",""
"Q5UAK0-3","reviewed","Mier1","Q5UAK0-3",""
"Q5UAK0-3","reviewed","Mier1","Q5UAK0-4",""
"Q5UAK0-3","reviewed","Mier1","Q5UAK0-5",""
"Q62066-1","reviewed","Phox2a","Q62066-1",""
"P41969-1","reviewed","Elk1","P41969-1",""
"P56379-1","reviewed","Atp5mj","P56379-1","A0A1Y7VLP0-1"
"P19473-1","reviewed","Trap1a","P19473-1",""
"Q91WU6-1","reviewed","Zdhhc7","Q91WU6-1",""
"Q91WU5-1","reviewed","As3mt","Q91WU5-1","A0A494B985-1"
"Q91WU5-1","reviewed","As3mt","","A0A494B9D3-1"
"Q91WU5-1","reviewed","As3mt","","A0A494BBJ9-1"
"Q91WU4-1","reviewed","Tmco4","Q91WU4-1","A2ALL4-1"
"Q91WU4-1","reviewed","Tmco4","Q91WU4-2",""
"Q91WU2-1","reviewed","Slc22a7","Q91WU2-1","A0A0R4J122-1"
"Q91WU2-1","reviewed","Slc22a7","Q91WU2-2","A0A3B2W3Y0-1"
"Q91WU2-1","reviewed","Slc22a7","","A0A3B2WD85-1"
"Q91WU0-1","reviewed","Ces1f","Q91WU0-1",""
"Q91WU0-1","reviewed","Ces1f","Q91WU0-2",""
"A0A494B9C2-1","unreviewed","B830017H08Rik","","A0A494B9C2-1"
"A0A494B9C2-1","unreviewed","B830017H08Rik","","A0A494B8W6-1"
"Q8K4Z2-1","reviewed","Fndc5","Q8K4Z2-1",""
"Q8K4Z3-1","reviewed","Naxe","Q8K4Z3-1",""
"Q8K4Z0-1","reviewed","Lgi2","Q8K4Z0-1",""
"Q8K4Z0-1","reviewed","Lgi2","Q8K4Z0-2",""
"Q6ZWV7-1","reviewed","Rpl35","Q6ZWV7-1",""
"Q8K4Z6-1","reviewed","Gprc6a","Q8K4Z6-1",""
"Q8K4Z6-1","reviewed","Gprc6a","Q8K4Z6-2",""
"Q8K4Z6-1","reviewed","Gprc6a","Q8K4Z6-3",""
"Q8K4Z5-1","reviewed","Sf3a1","Q8K4Z5-1",""
"Q9CQN3-1","reviewed","Tomm6","Q9CQN3-1",""
"K7N751-1","unreviewed","Gm3696","","K7N751-1"
"P56375-1","reviewed","Acyp2","P56375-1",""
"K7N754-1","unreviewed","Gm3138","","K7N754-1"
"O08547-1","reviewed","Sec22b","O08547-1","A0A0G2JF08-1"
"O08547-1","reviewed","Sec22b","","D6RES2-1"
"O08547-1","reviewed","Sec22b","","E9Q6R3-1"
"J3S6Y1-1","reviewed","Tspear","J3S6Y1-1",""
"J3S6Y1-1","reviewed","Tspear","J3S6Y1-2",""
"J3S6Y1-1","reviewed","Tspear","J3S6Y1-3",""
"L7MU57-1","unreviewed","Olfr1154","","L7MU57-1"
"Q9JME5-1","reviewed","Ap3b2","Q9JME5-1","A0A571BEC1-1"
"Q9JME5-1","reviewed","Ap3b2","","A0A571BES1-1"
"Q9JME5-1","reviewed","Ap3b2","","A0A571BEW4-1"
"Q9JME7-1","reviewed","Trappc2l","Q9JME7-1",""
"Q8K3K7-1","reviewed","Agpat2","Q8K3K7-1","A2AI22-1"
"Q9JME2-1","reviewed","Chst11","Q9JME2-1",""
"Q8K3K8-1","reviewed","Optn","Q8K3K8-1",""
"Q9JME9-1","reviewed","Vstm2b","Q9JME9-1","A0A087WQL2-1"
"Q9JME9-1","reviewed","Vstm2b","","A0A0U1RNU3-1"
"A2ART0-1","unreviewed","Gm6710","","A2ARX2-1"
"A2ART0-1","unreviewed","Gm6710","","A2ART0-1"
"A2ART0-1","unreviewed","Gm6710","","A2ARX1-1"
"A2ART0-1","unreviewed","Gm6710","","Q8C1K5-1"
"Q99PU8-1","reviewed","Dhx30","Q99PU8-1","A0A0G2JGD9-1"
"Q99PU8-1","reviewed","Dhx30","Q99PU8-2","A0A0G2JEY7-1"
"Q99PU8-1","reviewed","Dhx30","Q99PU8-3","A0A0G2JGL1-1"
"Q99PU8-1","reviewed","Dhx30","","A0A0G2JEN9-1"
"Q99PU8-1","reviewed","Dhx30","","A0A0G2JFR1-1"
"Q99PU8-1","reviewed","Dhx30","","A0A0G2JGL8-1"
"Q99PU8-1","reviewed","Dhx30","","A0A0G2JGU3-1"
"Q99PU8-1","reviewed","Dhx30","","A0A0G2JGY7-1"
"Q99PU8-1","reviewed","Dhx30","","A0A0G2JE53-1"
"Q99PU8-1","reviewed","Dhx30","","A0A0G2JEN0-1"
"Q6NVG7-1","reviewed","Colgalt2","Q6NVG7-1","D6RCH2-1"
"Q6NVG5-1","reviewed","Mreg","Q6NVG5-1",""
"A0A571BDD5-1","unreviewed","Gm5945","","A0A571BDD5-1"
"Q99PU5-1","reviewed","Acsbg1","Q99PU5-1","D3YZ56-1"
"Q99PU5-1","reviewed","Acsbg1","","D3Z2G8-1"
"Q99PU5-1","reviewed","Acsbg1","","D3Z1Z2-1"
"Q99PU7-1","reviewed","Bap1","Q99PU7-1","A0A087WPT1-1"
"Q99PU7-1","reviewed","Bap1","","A0A087WPL4-1"
"Q99J59-1","reviewed","Tspan1","Q99J59-1","A0A0A0MQL3-1"
"Q99J56-1","reviewed","Derl1","Q99J56-1",""
"P28235-1","reviewed","Gja4","P28235-1",""
"Q6PGG2-1","reviewed","Gmip","Q6PGG2-1","F7AIU6-1"
"Q6PGG2-1","reviewed","Gmip","Q6PGG2-2",""
"Q6P4P1-1","reviewed","Serpina3a","Q6P4P1-1","H7BWY0-1"
"Q6P4P1-1","reviewed","Serpina3a","Q6P4P1-2",""
"Q920D7-1","reviewed","Scgb3a1","Q920D7-1","Q8CJC6-1"
"Q6ZPT1-1","reviewed","Klhl9","Q6ZPT1-1",""
"Q920D3-1","reviewed","Med28","Q920D3-1","D3Z7D6-1"
"Q920D3-1","reviewed","Med28","","D3YWT4-1"
"Q8BM86-1","reviewed","Lhfpl6","Q8BM86-1",""
"A2RSY6-1","reviewed","Trmt1l","A2RSY6-1","A0A0R4J0U8-1"
"A2RSY6-1","reviewed","Trmt1l","A2RSY6-2","A0A087WQ23-1"
"A2RSY6-1","reviewed","Trmt1l","A2RSY6-3",""
"A2RSY6-1","reviewed","Trmt1l","A2RSY6-4",""
"A2RSY1-1","reviewed","Kansl3","A2RSY1-1","A0A087WRK2-1"
"A2RSY1-1","reviewed","Kansl3","A2RSY1-2","A0A087WQ64-1"
"A2RSY1-1","reviewed","Kansl3","A2RSY1-3","A0A087WPB8-1"
"A2RSY1-1","reviewed","Kansl3","","A0A0A6YWN0-1"
"P01831-1","reviewed","Thy1","P01831-1","A0A1L1ST40-1"
"P01831-1","reviewed","Thy1","","A0A1L1SRS7-1"
"P01831-1","reviewed","Thy1","","A0A1L1SUX8-1"
"P01837-1","reviewed","Igkc","P01837-1","A0A5H1ZRK8-1"
"Q8BJW5-1","reviewed","Nol11","Q8BJW5-1",""
"Q8BJW5-1","reviewed","Nol11","Q8BJW5-2",""
"Q8BJW7-1","reviewed","Eme1","Q8BJW7-1",""
"O55070-1","reviewed","Dnase1l3","O55070-1",""
"O55071-1","reviewed","Cyp2b19","O55071-1",""
"P61364-1","reviewed","Ostn","P61364-1",""
"Q0P547-1","unreviewed","Vmn1r181","","Q0P547-1"
"Q921B4-1","reviewed","Nrif2","Q921B4-1","F8VQL6-1"
"Q921B4-1","reviewed","Nrif2","Q921B4-2","D3Z1J4-1"
"Q921B4-1","reviewed","Nrif2","","E9Q628-1"
"A2A5X5-1","reviewed","Krtap16-1","A2A5X5-1",""
"J3KMP7-1","unreviewed","Gm10142","","J3KMP7-1"
"J3KMP5-1","unreviewed","Gm21897","","J3KMP5-1"
"J3KMP9-1","unreviewed","Scgb2a2","","J3KMP9-1"
"J3KMP8-1","unreviewed","Gm21863","","J3KMP8-1"
"Q14DK5-1","reviewed","Hhipl1","Q14DK5-1",""
"Q14DK5-1","reviewed","Hhipl1","Q14DK5-2",""
"Q14DK4-1","reviewed","Gpat2","Q14DK4-1",""
"Q14DK4-1","reviewed","Gpat2","Q14DK4-2",""
"Q14DK4-1","reviewed","Gpat2","Q14DK4-3",""
"Q8C9B9-1","reviewed","Dido1","Q8C9B9-1","A0A0R4J0L7-1"
"Q8C9B9-1","reviewed","Dido1","Q8C9B9-2",""
"Q8C9B9-1","reviewed","Dido1","Q8C9B9-3",""
"A0A140LHZ9-1","unreviewed","Nrg1","","Q6DR98-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LHN1-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LIK5-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LIP8-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LHQ6-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","Q6DR99-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LIJ3-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LJC1-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LHG5-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LHZ9-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LHD8-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LJ88-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A140LIG9-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPA3-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPD1-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPU8-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPL7-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPJ0-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MP73-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPM6-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPN0-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPS5-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPT0-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPT8-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MPU1-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MQ03-1"
"A0A140LHZ9-1","unreviewed","Nrg1","","A0A5F8MQ49-1"
"Q4ZJM9-1","reviewed","C1ql4","Q4ZJM9-1",""
"Q4ZJM7-1","reviewed","Otol1","Q4ZJM7-1",""
"Q52KF3-1","reviewed","Spire1","Q52KF3-1","A0A286YDN9-1"
"Q52KF3-1","reviewed","Spire1","Q52KF3-2","A0A286YE32-1"
"Q52KF3-1","reviewed","Spire1","Q52KF3-3","D3YTL8-1"
"Q52KF3-1","reviewed","Spire1","","A0A5H1ZRL1-1"
"Q5NC57-1","reviewed","Fam183b","Q5NC57-1","A0A0R4J0N6-1"
"Q5NC57-1","reviewed","Fam183b","Q5NC57-2","D2D553-1"
"A0A3B2W3Y6-1","unreviewed","Esp38","","A8R0X1-1"
"A0A3B2W3Y6-1","unreviewed","Esp38","","A0A3B2W3Y6-1"
"Q5NC55-1","unreviewed","Olfr313","","Q5NC55-1"
"Q5NC59-1","unreviewed","Olfr311","","Q5NC59-1"
"Q8CEE0-1","reviewed","Cep57","Q8CEE0-1","D6RDR1-1"
"Q8CEE0-1","reviewed","Cep57","Q8CEE0-2","F7BGJ9-1"
"Q8CEE0-1","reviewed","Cep57","Q8CEE0-3","D6RDE1-1"
"Q8CEE0-1","reviewed","Cep57","","B8JJE7-1"
"Q8CEE0-1","reviewed","Cep57","","D6RH89-1"
"Q8CEE0-1","reviewed","Cep57","","B8JJF0-1"
"Q8CEE6-1","reviewed","Pask","Q8CEE6-1","D3YUI8-1"
"P29477-1","reviewed","Nos2","P29477-1","A0A1L1STZ4-1"
"Q8CFW7-1","reviewed","Cc2d2a","Q8CFW7-1","F6YZ61-1"
"Q8CFW7-1","reviewed","Cc2d2a","Q8CFW7-2",""
"A8R0V6-1","unreviewed","Esp24","","A8R0V6-1"
"Q01102-1","reviewed","Selp","Q01102-1","F6TL88-1"
"Q3UX83-1","reviewed","Accsl","Q3UX83-1","F6Q926-1"
"Q3UX83-1","reviewed","Accsl","Q3UX83-2","A2AIH1-1"
"P62818-1","reviewed","S100a3","P62818-1",""
"P62814-1","reviewed","Atp6v1b2","P62814-1",""
"P62816-1","reviewed","Hrk","P62816-1",""
"P62810-1","reviewed","Wfdc18","P62810-1","M0QWG9-1"
"P62812-1","reviewed","Gabra1","P62812-1","A0A0U1RPE4-1"
"P62812-1","reviewed","Gabra1","","E9PXL4-1"
"P62812-1","reviewed","Gabra1","","E9Q2L8-1"
"P62812-1","reviewed","Gabra1","","A0A140LJE7-1"
"P62812-1","reviewed","Gabra1","","A0A0U1RQ83-1"
"Q8BGU0-1","unreviewed","Cyp4f39","","Q8BGU0-1"
"Q8BGU0-1","unreviewed","Cyp4f39","","A0A494BAE0-1"
"Q8R235-1","reviewed","Tmem203","Q8R235-1",""
"Q8R238-1","reviewed","Sdsl","Q8R238-1","D3Z0F6-1"
"P35802-1","reviewed","Gpm6a","P35802-1",""
"Q80WQ8-1","reviewed","Mis18bp1","Q80WQ8-1","A0A1Y7VMX3-1"
"Q80WQ8-1","reviewed","Mis18bp1","Q80WQ8-2","A0A1Y7VN23-1"
"Q80WQ8-1","reviewed","Mis18bp1","Q80WQ8-3",""
"E9Q5A2-1","unreviewed","BC107364","","E9Q5A2-1"
"E9Q5A2-1","unreviewed","BC107364","","Q3KNB6-1"
"E9Q5A6-1","unreviewed","Nr1h5","","A0A0G2JG67-1"
"E9Q5A6-1","unreviewed","Nr1h5","","A0A0G2JEJ9-1"
"E9Q5A6-1","unreviewed","Nr1h5","","E9Q5A6-1"
"E9Q5A6-1","unreviewed","Nr1h5","","A0A0G2JGZ7-1"
"E9Q5A6-1","unreviewed","Nr1h5","","A0A0G2JDF2-1"
"P10076-1","reviewed","Zfp26","P10076-1","E0CYR0-1"
"P10076-1","reviewed","Zfp26","","G3XA08-1"
"P10077-1","reviewed","Zfp27","P10077-1",""
"P10077-1","reviewed","Zfp27","P10077-2",""
"P10078-1","reviewed","Zfp28","P10078-1","A0A140LIA3-1"
"P10078-1","reviewed","Zfp28","P10078-2","A0A140LJB6-1"
"P10078-1","reviewed","Zfp28","","A0A140LIS3-1"
"P10078-1","reviewed","Zfp28","","A0A140LIZ0-1"
"P10078-1","reviewed","Zfp28","","A0A140LJ19-1"
"Q3UEZ8-1","reviewed","Slc10a4","Q3UEZ8-1","A0A0J9YU87-1"
"Q8R1L8-1","reviewed","Angptl8","Q8R1L8-1",""
"Q8R1L4-1","reviewed","Kdelr3","Q8R1L4-1",""
"A0A1B0GRU2-1","unreviewed","Olfr573-ps1","","A0A140LIE3-1"
"A0A1B0GRU2-1","unreviewed","Olfr573-ps1","","A0A1B0GRU2-1"
"P20615-1","reviewed","Hoxb9","P20615-1","Q496Q8-1"
"Q62460-1","unreviewed","Gm20865","","Q62460-1"
"Q8BXC6-1","reviewed","Commd2","Q8BXC6-1","G3X955-1"
"A0A087WQL3-1","unreviewed","Gm28102","","A0A087WQL3-1"
"A0A087WQL6-1","unreviewed","Krtap6-3","","A0A087WQL6-1"
"A0A087WQL6-1","unreviewed","Krtap6-3","","F6T6A9-1"
"E9Q4M0-1","unreviewed","Tmem44","","F6SF18-1"
"E9Q4M0-1","unreviewed","Tmem44","","E9Q4M0-1"
"E9Q4M0-1","unreviewed","Tmem44","","F6Q8S3-1"
"E9Q4M0-1","unreviewed","Tmem44","","F7D1Q2-1"
"E9Q4M1-1","unreviewed","Olfr376","","E9Q4M1-1"
"E9Q4M1-1","unreviewed","Olfr376","","Q8VGI2-1"
"P97929-1","reviewed","Brca2","P97929-1","A0A0J9YVI7-1"
"Q7TN29-1","reviewed","Smap2","Q7TN29-1",""
"Q7TN29-1","reviewed","Smap2","Q7TN29-2",""
"P97927-1","reviewed","Lama4","P97927-1",""
"P97926-1","reviewed","Oxtr","P97926-1","A0A0N4SVY6-1"
"A0A075B5K3-1","unreviewed","Igkv17-121","","A0A075B5K3-1"
"A0A075B5K3-1","unreviewed","Igkv17-121","","A0A0G2JFA8-1"
"E9Q328-1","unreviewed","5430401F13Rik","","E9Q328-1"
"Q9Z0U1-1","reviewed","Tjp2","Q9Z0U1-1","A0A3B2WCN9-1"
"Q9Z0U1-1","reviewed","Tjp2","","A0A3B2WBH9-1"
"Q9Z0U1-1","reviewed","Tjp2","","A0A494B9E6-1"
"Q9Z0U1-1","reviewed","Tjp2","","A0A494BAA0-1"
"A2ALC6-1","unreviewed","Tesl2","","A2ALC6-1"
"A0A0G2JFD5-1","unreviewed","Gm21083","","A0A0G2JFD5-1"
"B2RU80-1","reviewed","Ptprb","B2RU80-1","A0A1W2P7W3-1"
"A0A0G2JFD7-1","unreviewed","Traj3","","A0A0G2JFD7-1"
"Q9D0P8-1","reviewed","Ift27","Q9D0P8-1","A0A2R8VI57-1"
"Q9D0P8-1","reviewed","Ift27","","A0A2R8VHI2-1"
"P10922-1","reviewed","H1-0","P10922-1",""
"A0A1B0GS61-1","unreviewed","Ccdc201","","A0A1B0GS61-1"
"P10925-1","reviewed","Zfy1","P10925-1",""
"Q80TT2-1","reviewed","Baiap3","Q80TT2-1","S4R2U8-1"
"Q80TT2-1","reviewed","Baiap3","","S4R1K2-1"
"Q80TT2-1","reviewed","Baiap3","","E9Q350-1"
"Q80TT2-1","reviewed","Baiap3","","S4R1E7-1"
"Q80TT2-1","reviewed","Baiap3","","S4R212-1"
"Q80TT8-1","reviewed","Cul9","Q80TT8-1","E9QP09-1"
"Q80TT8-1","reviewed","Cul9","Q80TT8-2","S4R1Y1-1"
"Q80TT8-1","reviewed","Cul9","Q80TT8-3",""
"Q80TT8-1","reviewed","Cul9","Q80TT8-4",""
"Q3TCJ8-1","reviewed","Ccdc69","Q3TCJ8-1",""
"Q3TCJ8-1","reviewed","Ccdc69","Q3TCJ8-2",""
"B9EJ86-1","reviewed","Osbpl8","B9EJ86-1","A0A0R4J150-1"
"B9EJ86-1","reviewed","Osbpl8","","A0A5F8MPC5-1"
"B2RV38-1","unreviewed","Rd3l","","A0A087WSC5-1"
"B2RV38-1","unreviewed","Rd3l","","A0A087WRC7-1"
"B2RV38-1","unreviewed","Rd3l","","B2RV38-1"
"B9EJ80-1","reviewed","Pdzd8","B9EJ80-1",""
"Q7TMY4-1","reviewed","Thoc7","Q7TMY4-1","A0A286YEA7-1"
"Q7TMY4-1","reviewed","Thoc7","Q7TMY4-2","A0A286YDT0-1"
"Q7TMY4-1","reviewed","Thoc7","","A0A286YCS0-1"
"Q7TMY7-1","reviewed","Ipo8","Q7TMY7-1","B2KGD7-1"
"Q7TMY7-1","reviewed","Ipo8","Q7TMY7-2","A0A0N4SUM9-1"
"Q7TMY7-1","reviewed","Ipo8","","A0A5F8MQ75-1"
"Q7TMY8-1","reviewed","Huwe1","Q7TMY8-1","D6RDF2-1"
"Q7TMY8-1","reviewed","Huwe1","Q7TMY8-2","F6XP90-1"
"Q7TMY8-1","reviewed","Huwe1","Q7TMY8-3","A2AFQ0-1"
"Q7TMY8-1","reviewed","Huwe1","Q7TMY8-4","F6UYC1-1"
"Q7TMY8-1","reviewed","Huwe1","","A0A0G2JD97-1"
"Q7TMY8-1","reviewed","Huwe1","","A0A668KL97-1"
"Q69ZM6-1","reviewed","Stk36","Q69ZM6-1","A0A087WS61-1"
"Q69ZM6-1","reviewed","Stk36","Q69ZM6-2","E9Q341-1"
"Q69ZM6-1","reviewed","Stk36","Q69ZM6-3","Q9D9B2-1"
"Q6ZQ38-1","reviewed","Cand1","Q6ZQ38-1","D3YWC5-1"
"Q921Y4-1","reviewed","Mfsd5","Q921Y4-1",""
"A2A716-1","unreviewed","Osbpl7","","A2A716-1"
"A2A716-1","unreviewed","Osbpl7","","F8VQM4-1"
"A2A5X6-1","unreviewed","Krtap17-1","","A2A5X6-1"
"K7N6Z2-1","unreviewed","Vmn2r97","","A0A338P6X1-1"
"K7N6Z2-1","unreviewed","Vmn2r97","","K7N6Z2-1"
"M0QWD8-1","unreviewed","Gm10267","","M0QWD8-1"
"M0QWD8-1","unreviewed","Gm10267","","Q6IE31-1"
"K7N6Z0-1","unreviewed","Gm17026","","K7N6Z0-1"
"K7N6Z8-1","unreviewed","Vmn2r9","","K7N6Z8-1"
"K7N6Z8-1","unreviewed","Vmn2r9","","A0A3B2W817-1"
"E9Q3M5-1","unreviewed","Slc4a5","","D3YX36-1"
"E9Q3M5-1","unreviewed","Slc4a5","","E9Q3M5-1"
"E9Q3M5-1","unreviewed","Slc4a5","","D3YVG0-1"
"E9Q816-1","reviewed","Cyp2w1","E9Q816-1","A0A0G2JFE3-1"
"Q8BVW0-1","reviewed","Ganc","Q8BVW0-1","A2AQJ8-1"
"Q8BVW0-1","reviewed","Ganc","Q8BVW0-2",""
"Q8BVW3-1","reviewed","Trim14","Q8BVW3-1",""
"Q8BVW3-1","reviewed","Trim14","Q8BVW3-2",""
"Q8BVW3-1","reviewed","Trim14","Q8BVW3-3",""
"A0A1W2P860-1","unreviewed","Gm18596","","A0A1W2P860-1"
"Q7TNI7-1","reviewed","Il17f","Q7TNI7-1","A0A087WQB4-1"
"Q7TNI7-1","reviewed","Il17f","Q7TNI7-2",""
"Q7TNI2-1","reviewed","Tmem59l","Q7TNI2-1",""
"Q91WN4-1","reviewed","Kmo","Q91WN4-1","Q3V0K6-1"
"Q91WN4-1","reviewed","Kmo","Q91WN4-2",""
"Q91WN2-1","reviewed","Tmem150a","Q91WN2-1","S4R204-1"
"Q91WN2-1","reviewed","Tmem150a","","A0A0U1RQ67-1"
"Q91WN2-1","reviewed","Tmem150a","","A0A0U1RNR4-1"
"Q91WN3-1","reviewed","Slc7a13","Q91WN3-1",""
"Q91WN1-1","reviewed","Dnajc9","Q91WN1-1",""
"P62046-1","reviewed","Lrch1","P62046-1","A0A2I3BQ16-1"
"P62046-1","reviewed","Lrch1","","A0A6I8MX29-1"
"P56481-1","reviewed","Cckbr","P56481-1","Q8BYG7-1"
"P56480-1","reviewed","Atp5f1b","P56480-1",""
"P56485-1","reviewed","Ackr3","P56485-1",""
"O35290-1","reviewed","Ear3","O35290-1",""
"P47879-1","reviewed","Igfbp4","P47879-1","H3BLB7-1"
"P47879-1","reviewed","Igfbp4","","H3BJT2-1"
"Q8BGU5-1","reviewed","Ccny","Q8BGU5-1","A0A3Q4EBW6-1"
"Q8BGU5-1","reviewed","Ccny","Q8BGU5-2","A0A3Q4EIH7-1"
"Q9D8N2-1","reviewed","Dennd10","Q9D8N2-1","Q3TH34-1"
"Q9D8N2-1","reviewed","Dennd10","","D6RIQ6-1"
"Q9D8N2-1","reviewed","Dennd10","","D3YUG1-1"
"P58468-1","reviewed","Slx9","P58468-1","Q3TVF6-1"
"Q9D8N0-1","reviewed","Eef1g","Q9D8N0-1",""
"Q9D8N6-1","reviewed","Lin37","Q9D8N6-1","E9Q0Q9-1"
"Q9D8N6-1","reviewed","Lin37","","D3Z769-1"
"P55284-1","reviewed","Cdh5","P55284-1","A0A1B0GQW9-1"
"Q9D3Z8-1","unreviewed","Nt5el","","Q9D3Z8-1"
"P55288-1","reviewed","Cdh11","P55288-1",""
"P58462-1","reviewed","Foxp1","P58462-1","H3BJZ5-1"
"P58462-1","reviewed","Foxp1","P58462-2","H3BLF2-1"
"P58462-1","reviewed","Foxp1","P58462-3","E2S038-1"
"P58462-1","reviewed","Foxp1","P58462-4","H3BJM1-1"
"P58462-1","reviewed","Foxp1","P58462-5","H3BKT4-1"
"P58462-1","reviewed","Foxp1","","A0A0R4J282-1"
"P58462-1","reviewed","Foxp1","","D3Z0J5-1"
"P58462-1","reviewed","Foxp1","","D3Z2T4-1"
"P58462-1","reviewed","Foxp1","","H3BK38-1"
"P58462-1","reviewed","Foxp1","","H3BJ68-1"
"P58462-1","reviewed","Foxp1","","H3BJ24-1"
"P58462-1","reviewed","Foxp1","","H3BK30-1"
"P58462-1","reviewed","Foxp1","","H3BL33-1"
"P58462-1","reviewed","Foxp1","","D3Z6Q4-1"
"P58462-1","reviewed","Foxp1","","A0A0R4J1H9-1"
"P58462-1","reviewed","Foxp1","","H3BJR8-1"
"P58462-1","reviewed","Foxp1","","D3Z454-1"
"P58462-1","reviewed","Foxp1","","D3Z6Q3-1"
"P58465-1","reviewed","Ctdspl","P58465-1","G3UXN0-1"
"P58467-1","reviewed","Setd4","P58467-1","A0A3B2WCJ7-1"
"P58467-1","reviewed","Setd4","","A0A3B2WB63-1"
"P58467-1","reviewed","Setd4","","A0A3B2WBF6-1"
"P58467-1","reviewed","Setd4","","A0A3B2W4H8-1"
"P58466-1","reviewed","Ctdsp1","P58466-1","F7AIT6-1"
"Q71RI9-1","reviewed","Kyat3","Q71RI9-1","A0A0G2JGE1-1"
"Q71RI9-1","reviewed","Kyat3","Q71RI9-2","D6RJ70-1"
"Q5SV77-1","reviewed","Ggnbp2","Q5SV77-1","E9Q6H9-1"
"Q5SV77-1","reviewed","Ggnbp2","Q5SV77-2","E9Q389-1"
"Q5SV77-1","reviewed","Ggnbp2","Q5SV77-3","F6Y247-1"
"Q5SV77-1","reviewed","Ggnbp2","Q5SV77-4","H7BX83-1"
"Q8VGJ0-1","unreviewed","Olfr791","","Q8VGJ0-1"
"A0A5F8MPE2-1","unreviewed","Etv3l","","A0A5F8MPE2-1"
"D3Z0J0-1","unreviewed","Defa34","","D3Z0J0-1"
"Q6PJN8-1","reviewed","Dalrd3","Q6PJN8-1","A0A0A6YWX9-1"
"Q6PJN8-1","reviewed","Dalrd3","Q6PJN8-2","A0A0A6YXN1-1"
"Q6PJN8-1","reviewed","Dalrd3","","A0A0A6YW92-1"
"Q91Y86-1","reviewed","Mapk8","Q91Y86-1","G3X8U9-1"
"Q91Y86-1","reviewed","Mapk8","","D3Z1Z4-1"
"Q91Y86-1","reviewed","Mapk8","","A0A2I3BPL3-1"
"Q91Y86-1","reviewed","Mapk8","","A6P3E4-1"
"Q91Y86-1","reviewed","Mapk8","","Q7TSJ7-1"
"P23116-1","reviewed","Eif3a","P23116-1","A0A494B9I0-1"
"Q3ULM0-1","reviewed","Ccdc106","Q3ULM0-1","E9QPN6-1"
"Q3ULM0-1","reviewed","Ccdc106","Q3ULM0-2","A0A140LJ38-1"
"Q3ULM0-1","reviewed","Ccdc106","","A0A140LI23-1"
"Q3ULM0-1","reviewed","Ccdc106","","A0A140LIX8-1"
"Q3ULM0-1","reviewed","Ccdc106","","A0A140LIV9-1"
"A0A5F8MPE6-1","reviewed","","A0A5F8MPE6-1",""
"Q3ULM6-1","reviewed","Uspl1","Q3ULM6-1","A0A0R4J1P9-1"
"Q3ULM6-1","reviewed","Uspl1","Q3ULM6-2","E9QLC6-1"
"Q3ULM6-1","reviewed","Uspl1","Q3ULM6-3","D3Z5G1-1"
"Q3ULM6-1","reviewed","Uspl1","Q3ULM6-4","D6RI24-1"
"Q3ULM6-1","reviewed","Uspl1","","D3YW34-1"
"Q8VGJ8-1","unreviewed","Olfr354","","Q8VGJ8-1"
"Q3V2K7-1","unreviewed","1700123L14Rik","","Q3V2K7-1"
